2;528130.56492119026;4317503.98677744251
3;528310.00351498672;4317490.52235420980
4;528779.18340142851;4317654.08115070686
5;529190.94116719055;4317824.63014350552
6;529060.89222911850;4318212.11495704297
7;528649.02694059967;4318076.01529978681
8;528396.36752534681;4317971.23658576608
9;528203.13838228292;4317891.05961089395
10;527570.00270092813;4317624.55277544819
